time,abs_peak_current_ka,latitude,longitude
1717235588,4.0,62.3617,28.6602
1717235588,3.0,62.1585,28.8905
1717235588,4.0,62.2745,28.7438
1717235590,4.0,67.478,25.4042
1717235592,4.0,62.1624,22.8244
1717235592,5.0,62.1172,22.9336
1717235592,11.0,61.7831,22.1663
1717235592,3.0,61.6506,22.1254
1717235592,5.0,61.8074,21.9187
1717235594,3.0,61.1834,24.6705
1717235597,5.0,62.4727,30.4832
1717235597,11.0,62.4078,30.5656
1717235597,5.0,63.3976,23.0852
1717235597,3.0,61.8224,23.2755
1717235597,2.0,60.902,24.0766
1717235598,7.0,67.6303,26.2803
1717235598,2.0,67.6394,26.4467
1717235599,9.0,60.318,22.5574
1717235602,7.0,62.7436,30.3797
1717235604,26.0,67.5787,26.543
1717235604,7.0,67.6007,26.625
1717235604,4.0,62.6866,30.2487
1717235604,3.0,62.6846,30.1996
1717235604,6.0,67.1202,27.6738
1717235604,5.0,67.007,27.4906
1717235604,6.0,67.1472,27.5596
1717235609,6.0,62.365,30.4262
1717235609,3.0,62.0899,28.8448
1717235609,7.0,62.3626,30.4255
1717235609,6.0,62.358,30.4203
1717235609,6.0,62.1786,28.8671
1717235610,4.0,62.3526,30.4244
1717235610,5.0,62.3467,30.4275
1717235610,7.0,62.3637,30.4175
1717235610,10.0,64.314,26.8416
1717235610,5.0,60.5468,23.6931
1717235612,9.0,60.9203,23.1396
1717235613,13.0,62.8067,31.4231
1717235613,5.0,62.5104,24.4804
1717235613,7.0,62.5373,24.5349
1717235614,3.0,60.8562,24.2391
1717235614,3.0,60.8272,24.1872
1717235615,3.0,61.7693,28.2829
1717235615,7.0,61.7697,28.2754
1717235615,5.0,61.7847,28.3469
1717235615,22.0,61.7446,28.3522
1717235615,6.0,61.7702,28.288
1717235615,6.0,61.9424,28.3238
1717235615,15.0,61.7699,28.2736
1717235615,7.0,61.8072,27.8161
1717235617,8.0,66.3474,23.8938
1717235618,14.0,66.348,23.9005
1717235618,6.0,67.7496,26.4182
1717235618,9.0,67.75,26.4226
1717235618,9.0,66.34,23.9123
1717235618,5.0,66.3253,23.9266
1717235618,5.0,67.9764,24.7244
1717235618,6.0,66.3614,24.0186
1717235619,4.0,62.2889,22.7721
1717235619,11.0,62.4324,30.4894
1717235619,33.0,62.4413,30.5385
1717235619,9.0,60.975,24.1527
1717235619,6.0,62.4321,30.5314
1717235620,8.0,62.2936,30.3808
1717235620,6.0,61.4063,21.4986
1717235620,8.0,61.4054,21.4923
1717235621,2.0,62.6788,30.0869
1717235621,3.0,62.5852,30.0035
1717235621,3.0,62.644,30.0233
1717235622,3.0,62.2148,27.3251
1717235622,5.0,62.2294,27.2708
1717235623,21.0,61.4394,21.5007
1717235623,9.0,61.3722,21.8811
1717235623,120.0,61.4379,21.4748
1717235624,4.0,64.1774,26.4761
1717235625,7.0,62.2478,22.098
1717235625,3.0,61.8434,23.193
1717235625,4.0,61.7615,23.1706
1717235625,3.0,61.8578,23.1771
1717235625,3.0,61.856,23.1852
1717235626,4.0,61.8175,23.1398
1717235626,5.0,67.1928,25.7052
1717235626,4.0,67.2377,25.9288
1717235626,4.0,67.1465,25.9226
1717235626,9.0,67.0811,25.8499
1717235626,8.0,67.1763,25.7163
1717235626,3.0,67.27,26.0959
1717235626,3.0,67.3117,26.3052
1717235626,2.0,67.1469,25.9039
1717235626,3.0,67.2875,26.1874
1717235626,2.0,67.12,25.9621
1717235626,1.0,60.8606,24.0338
1717235626,5.0,67.0878,25.2527
1717235626,5.0,60.9617,24.2653
1717235627,4.0,62.2401,28.9233
1717235629,4.0,61.6265,22.6196
1717235629,2.0,61.5751,22.8594
1717235629,4.0,61.6013,22.7394
1717235629,3.0,61.6572,22.6328
1717235629,2.0,61.5813,22.8342
1717235629,6.0,67.6446,26.3768
1717235629,13.0,67.6399,26.5345
1717235629,4.0,63.5992,23.4788
1717235629,8.0,63.4055,23.2875
1717235629,7.0,63.5663,23.4996
1717235630,4.0,66.9758,26.0743
1717235630,4.0,66.9868,26.0733
1717235630,5.0,68.2102,25.3257
1717235632,6.0,61.1884,24.7299
1717235632,2.0,61.1734,24.7036
1717235632,2.0,61.2484,24.8385
1717235632,2.0,61.162,24.7455
1717235632,2.0,61.1424,24.8092
1717235632,2.0,61.2083,24.5918
1717235634,56.0,60.113,21.5326
1717235635,7.0,62.5734,23.9389
1717235636,11.0,62.4213,30.5437
1717235637,6.0,62.3782,30.419
1717235637,17.0,60.7361,23.6648
1717235637,3.0,60.8109,23.8808
1717235637,4.0,67.607,26.3478
1717235637,12.0,60.3079,22.5605
1717235637,8.0,60.3091,22.5642
1717235638,3.0,67.6184,26.4165
1717235638,6.0,67.5945,25.5174
1717235638,5.0,67.6673,26.4998
1717235638,6.0,62.6693,30.2116
1717235639,9.0,60.7011,23.4519
1717235639,11.0,60.6885,23.46
1717235639,8.0,60.7022,23.4598
1717235639,14.0,60.7044,23.4576
1717235639,17.0,60.7179,23.4639
1717235639,6.0,62.6625,30.075
1717235639,3.0,62.1796,22.8133
1717235639,4.0,62.0749,22.6754
1717235640,4.0,61.0551,22.6451
1717235640,2.0,61.0614,22.9426
1717235640,2.0,61.0115,23.0566
1717235640,3.0,61.1059,22.7909
1717235641,5.0,67.2807,24.2366
1717235643,5.0,61.7105,28.0423
1717235643,5.0,61.7018,28.0636
1717235643,3.0,61.7009,28.0609
1717235643,3.0,61.7141,28.0331
1717235643,4.0,61.8153,28.2665
1717235643,3.0,61.7907,27.9056
1717235643,8.0,60.4723,22.7765
1717235643,11.0,60.4608,22.7528
1717235644,5.0,62.0269,23.0438
1717235644,6.0,60.9096,24.1091
1717235644,12.0,60.8707,24.1769
1717235644,15.0,60.6815,24.0302
1717235648,10.0,62.2239,28.8812
1717235648,8.0,62.1763,28.8382
1717235648,3.0,62.236,28.7966
1717235650,4.0,67.7217,26.4794
1717235650,3.0,67.7585,26.4265
1717235650,4.0,67.5949,26.3532
1717235651,10.0,64.4625,24.9047
1717235651,9.0,64.4643,24.917
1717235651,6.0,64.4565,24.9127
1717235652,7.0,64.2889,29.9032
1717235652,5.0,64.3618,29.4141
1717235652,6.0,64.3992,29.4545
1717235652,6.0,64.4593,29.4234
1717235656,3.0,67.6394,26.402
1717235657,16.0,62.3807,30.4532
1717235657,7.0,62.3752,30.5253
1717235657,3.0,62.4334,30.5585
1717235657,8.0,62.3906,30.4739
1717235657,15.0,62.388,30.469
1717235657,8.0,62.3807,30.4633
1717235662,9.0,60.1631,22.9808
1717235662,7.0,60.1639,23.0287
1717235662,11.0,60.1677,22.9688
1717235662,5.0,60.1884,23.1335
1717235663,5.0,64.4498,29.4925
1717235664,3.0,67.235,26.0484
1717235664,8.0,67.1554,25.5938
1717235664,5.0,67.3001,26.0909
1717235664,3.0,67.2928,26.3424
1717235665,2.0,60.6556,24.4426
1717235665,5.0,60.7153,24.422
1717235665,2.0,60.7491,24.3191
1717235665,3.0,60.7424,24.3308
1717235666,2.0,62.3421,29.2816
1717235666,2.0,62.3876,28.6381
1717235666,7.0,61.8208,23.3587
1717235666,5.0,61.8459,23.4608
1717235666,13.0,61.8056,23.3286
1717235666,3.0,61.7708,23.1813
1717235666,6.0,61.8972,23.0959
1717235667,3.0,62.0321,29.0726
1717235667,4.0,62.0299,29.0734
1717235667,4.0,62.0753,28.8507
1717235667,7.0,62.028,29.0354
1717235667,6.0,61.9864,28.9053
1717235667,5.0,61.8652,29.0522
1717235667,4.0,62.0221,29.085
1717235667,3.0,61.9323,29.2165
1717235668,7.0,62.3871,30.4555
1717235668,4.0,61.7704,28.2733
1717235668,13.0,61.7725,28.297
1717235668,5.0,61.7727,28.2906
1717235668,3.0,61.763,28.3084
1717235668,3.0,61.7241,28.7067
1717235668,5.0,61.7696,28.282
1717235668,9.0,61.7716,28.2779
1717235668,3.0,61.6709,28.0843
1717235668,4.0,61.7642,28.2833
1717235669,3.0,60.879,24.2329
1717235670,6.0,61.8829,28.0292
1717235670,8.0,67.6175,26.3164
1717235672,9.0,63.4119,23.1764
1717235674,10.0,60.3743,23.9774
1717235674,10.0,60.3844,24.0006
1717235674,5.0,60.3849,24.0048
1717235674,5.0,60.9349,23.0892
1717235674,2.0,60.9336,23.2081
1717235674,6.0,60.3854,24.0032
1717235674,8.0,60.3937,23.8987
1717235676,4.0,61.5466,21.5487
1717235679,4.0,62.6866,30.2353
1717235679,6.0,62.7315,30.1962
1717235679,4.0,62.6173,30.2172
1717235683,3.0,67.5222,26.2316
1717235683,29.0,67.5795,26.2613
1717235683,8.0,67.5929,26.3131
1717235683,3.0,67.3047,26.7223
1717235684,3.0,60.9585,24.1791
1717235684,2.0,61.0019,24.0634
1717235689,6.0,60.6995,23.4559
1717235689,3.0,62.3779,23.7075
1717235689,6.0,60.712,23.4173
1717235689,8.0,62.4933,23.444
1717235689,15.0,60.7125,23.425
1717235690,18.0,60.304,22.561
1717235691,14.0,62.6357,30.0195
1717235691,7.0,62.6301,30.0971
1717235692,10.0,66.4067,23.8222
1717235692,7.0,66.3944,24.1403
1717235692,5.0,66.4079,23.8422
1717235692,4.0,66.4141,23.7845
1717235692,1.0,60.8937,24.0903
1717235693,8.0,62.2191,28.9392
1717235693,11.0,62.2018,28.9232
1717235693,9.0,62.2189,28.9373
1717235694,9.0,61.1906,24.6991
1717235694,7.0,61.35,24.7797
1717235694,2.0,61.2351,24.8588
1717235694,3.0,61.141,24.8361
1717235695,5.0,67.5969,26.337
1717235696,2.0,68.1045,25.1613
1717235696,2.0,68.1436,25.078
1717235697,2.0,61.5678,28.1036
1717235697,6.0,60.7821,23.9835
1717235697,8.0,60.7946,23.8801
1717235697,5.0,60.7918,23.8703
1717235699,4.0,61.6078,22.7296
1717235699,2.0,61.6486,22.509
1717235699,5.0,61.644,22.5513
1717235703,20.0,62.3928,30.4191
1717235703,5.0,62.3921,30.6765
1717235703,16.0,62.4421,30.6332
1717235704,8.0,62.3826,30.4298
1717235704,11.0,62.3852,30.4219
1717235704,6.0,62.3183,30.4715
1717235704,5.0,62.3774,30.4254
1717235704,4.0,62.368,30.43
1717235704,11.0,62.3867,30.4082
1717235706,5.0,62.2126,28.9208
1717235706,4.0,62.2888,28.6083
1717235706,4.0,62.272,28.8127
1717235706,8.0,62.7877,30.3401
1717235707,6.0,62.1469,22.9689
1717235707,6.0,62.1209,22.9127
1717235707,17.0,61.711,28.0756
1717235707,5.0,61.7116,28.0633
1717235708,4.0,60.4459,22.815
1717235708,7.0,67.6056,26.4309
1717235708,9.0,67.6054,26.394
1717235708,5.0,67.5617,26.3656
1717235710,11.0,64.7266,28.718
1717235711,8.0,60.9913,22.9499
1717235711,6.0,60.99,22.9331
1717235713,10.0,61.7794,22.1574
1717235713,9.0,61.8764,22.4162
1717235713,4.0,61.8015,22.0513
1717235713,4.0,61.9775,21.7784
1717235713,6.0,67.4715,25.6031
1717235713,5.0,62.253,23.0505
1717235713,4.0,62.2034,22.8929
1717235713,3.0,67.3902,25.5099
1717235715,4.0,67.1564,25.6557
1717235715,3.0,67.2185,26.0192
1717235715,3.0,67.2348,26.0191
1717235715,8.0,67.1542,25.7701
1717235715,2.0,67.1509,25.6951
1717235716,7.0,60.9881,24.1267
1717235716,12.0,60.9615,24.1839
1717235716,3.0,60.9597,24.2053
1717235716,2.0,67.0993,25.6827
1717235716,1.0,60.8958,23.8318
1717235718,4.0,64.1915,27.1048
1717235720,7.0,62.7924,30.3363
1717235720,4.0,62.7772,30.3363
1717235724,8.0,67.5352,29.736
1717235725,42.0,60.307,22.5722
1717235725,6.0,67.4175,24.9788
1717235725,8.0,60.3139,22.5649
1717235725,4.0,60.1378,22.4608
1717235725,12.0,60.296,22.5511
1717235725,3.0,67.4321,24.9856
1717235725,8.0,60.2976,22.558
1717235726,4.0,62.5441,30.0367
1717235726,24.0,62.4001,30.4746
1717235726,23.0,62.3978,30.4638
1717235726,33.0,62.4012,30.4691
1717235726,7.0,62.4037,30.5612
1717235726,14.0,62.41,30.887
1717235726,6.0,62.3588,30.512
1717235726,19.0,62.3876,30.48
1717235726,5.0,62.3676,30.5057
1717235726,6.0,62.3648,30.5083
1717235729,3.0,61.0611,22.8814
1717235729,10.0,61.0723,22.8709
1717235729,4.0,61.0163,23.0252
1717235729,1.0,61.0343,22.9452
1717235730,7.0,66.5304,27.5678
1717235730,8.0,66.5367,27.4723
1717235730,5.0,66.5235,27.4795
1717235730,3.0,66.5297,27.4769
1717235730,5.0,66.5209,27.4578
1717235730,4.0,67.4206,24.567
1717235730,10.0,62.1717,28.8618
1717235730,5.0,62.1626,28.836
1717235730,4.0,62.1756,28.8834
1717235730,11.0,62.1641,28.8393
1717235730,4.0,62.1758,28.7864
1717235730,5.0,62.0976,28.8279
1717235731,3.0,67.3896,24.4207
1717235732,8.0,67.2982,27.3201
1717235733,20.0,63.4068,23.3223
1717235733,15.0,63.4074,23.3225
1717235733,5.0,63.4397,23.1129
1717235733,29.0,60.1362,21.5501
1717235734,6.0,61.7682,28.2911
1717235734,4.0,61.7682,28.2836
1717235734,5.0,61.7671,28.289
1717235734,2.0,61.1712,24.6888
1717235734,1.0,61.1824,24.651
1717235734,3.0,61.1891,24.6561
1717235735,4.0,67.6211,26.3511
1717235736,3.0,67.7479,26.6505
1717235736,16.0,67.65,26.4635
1717235737,3.0,60.8965,24.1717
1717235737,3.0,60.8811,24.2027
1717235737,4.0,60.8709,24.378
1717235737,3.0,68.0689,25.083
1717235741,3.0,61.2379,21.5371
1717235741,3.0,60.9304,24.272
1717235741,4.0,60.9704,24.2545
1717235742,3.0,63.7583,25.4848
1717235742,7.0,63.7231,25.3898
1717235742,5.0,63.855,25.7283
1717235742,4.0,63.725,25.3821
1717235742,6.0,63.725,25.3918
1717235742,4.0,63.7351,25.3861
1717235742,10.0,63.7063,25.3902
1717235742,3.0,63.7488,25.35
1717235742,3.0,62.1035,28.8713
1717235742,3.0,62.0896,28.9
1717235742,2.0,62.2823,28.6012
1717235742,3.0,62.2428,28.9425
1717235745,7.0,61.847,23.2099
1717235745,9.0,61.8203,23.2131
1717235745,22.0,61.7981,23.3229
1717235745,3.0,61.8005,23.3434
1717235745,13.0,61.8051,23.3224
1717235745,11.0,61.8676,23.3617
1717235745,5.0,61.8169,23.1632
1717235745,2.0,60.9336,23.1369
1717235745,5.0,61.8371,23.3695
1717235745,2.0,61.8179,23.1794
1717235745,5.0,60.953,23.0217
1717235745,5.0,63.0285,23.5848
1717235746,2.0,62.6679,29.7432
1717235748,6.0,63.3977,23.0603
1717235748,5.0,60.7468,23.3903
1717235749,23.0,60.754,23.4053
1717235750,6.0,62.7289,29.4215
1717235751,2.0,67.6494,26.3033
1717235751,3.0,67.6242,26.3017
1717235751,3.0,67.618,26.2998
1717235752,4.0,67.6077,26.4202
1717235752,26.0,60.2997,22.5534
1717235752,6.0,60.2978,22.575
1717235752,4.0,60.312,22.6972
1717235752,2.0,60.9938,22.8965
1717235752,3.0,61.0036,23.0992
1717235752,3.0,60.9174,23.1288
1717235753,10.0,60.4609,22.7367
1717235753,4.0,60.4442,22.8315
1717235753,13.0,60.473,22.8029
1717235753,5.0,60.5115,22.8643
1717235755,6.0,64.7423,28.8496
1717235755,7.0,64.4265,29.0237
1717235755,6.0,64.2292,28.9166
1717235755,6.0,64.7455,28.7255
1717235755,4.0,62.6225,30.3366
1717235755,22.0,62.7224,30.4458
1717235756,5.0,67.7592,26.4342
1717235756,3.0,67.7611,26.4404
1717235756,6.0,67.8113,25.7866
1717235757,9.0,62.8623,31.0758
1717235759,4.0,67.609,26.3466
1717235759,7.0,64.8958,26.9639
1717235759,15.0,64.8366,26.9102
1717235759,4.0,67.5817,26.3521
1717235759,12.0,61.7015,27.9303
1717235760,7.0,60.3238,22.4226
1717235760,15.0,60.2949,22.2867
1717235760,20.0,60.3259,22.4182
1717235760,2.0,60.5138,22.9834
1717235761,3.0,67.6112,26.6196
1717235761,7.0,67.567,26.1105
1717235761,5.0,67.5511,26.093
1717235761,13.0,67.5669,26.1052
1717235761,4.0,67.4936,26.3017
1717235761,8.0,67.5446,26.0395
1717235761,5.0,67.5954,26.1526
1717235761,2.0,67.2451,25.9351
1717235761,23.0,67.1375,25.7011
1717235761,6.0,67.199,25.5975
1717235761,5.0,67.1285,25.6475
1717235761,2.0,67.149,25.6198
1717235761,9.0,64.3781,29.9398
1717235761,5.0,64.1561,30.334
1717235763,3.0,67.404,24.96
1717235763,4.0,67.4298,24.9603
1717235764,5.0,62.7341,30.3254
1717235764,17.0,60.9127,23.149
1717235764,5.0,62.7373,30.319
1717235764,6.0,60.9173,23.1298
1717235764,6.0,62.779,30.2896
1717235764,3.0,62.2026,28.9064
1717235767,5.0,67.4793,24.6621
1717235768,10.0,63.6767,23.3654
1717235768,7.0,63.5938,23.5316
1717235768,5.0,64.0935,26.8697
1717235768,5.0,64.1174,26.9088
1717235768,10.0,64.0861,26.9423
1717235768,11.0,63.5695,23.4518
1717235768,9.0,63.5702,23.4548
1717235768,19.0,63.5651,23.4624
1717235768,16.0,63.5707,23.4552
1717235769,16.0,63.5712,23.4559
1717235769,8.0,63.5702,23.4572
1717235771,5.0,67.9771,24.7643
1717235771,6.0,67.9898,24.2108
1717235772,4.0,62.2028,22.1521
1717235772,4.0,62.7409,30.0492
1717235772,3.0,60.9177,24.1826
1717235772,6.0,60.9321,24.2108
1717235772,3.0,60.9488,24.3275
1717235772,4.0,61.0024,24.3117
1717235772,5.0,60.9588,24.1792
1717235772,1.0,61.0183,24.0308
1717235774,27.0,67.6172,26.3751
1717235774,17.0,67.6174,26.3764
1717235774,7.0,61.6704,22.7015
1717235774,4.0,61.6119,22.6894
1717235774,17.0,67.6176,26.3765
1717235774,2.0,61.6237,22.6644
1717235774,19.0,67.6172,26.3763
1717235774,3.0,67.5731,26.083
1717235775,6.0,67.6185,26.377
1717235777,4.0,67.6364,26.7052
1717235778,3.0,67.3891,24.4296
1717235779,3.0,61.8308,28.166
1717235779,3.0,61.8249,28.2376
1717235779,3.0,61.8279,28.1747
1717235779,5.0,61.8152,27.839
1717235780,6.0,66.3934,23.8275
1717235783,9.0,67.1081,27.4723
1717235785,3.0,61.0341,22.6217
1717235786,5.0,63.4504,23.239
1717235787,3.0,61.657,27.6565
1717235787,2.0,61.7318,28.1086
1717235790,19.0,67.3004,26.149
1717235790,26.0,67.4808,25.4798
1717235790,12.0,67.4833,25.4636
1717235790,5.0,67.6158,26.2911
1717235792,10.0,62.3632,30.4806
1717235795,9.0,60.1952,23.0362
1717235795,6.0,60.345,23.2009
1717235795,9.0,60.1875,22.9938
1717235795,8.0,60.0316,22.8549
1717235795,7.0,62.1592,29.0135
1717235795,40.0,62.1962,28.9517
1717235795,8.0,62.3529,28.7936
1717235795,10.0,62.1795,28.9018
1717235797,23.0,60.3076,22.5653
1717235797,4.0,60.3032,22.6811
1717235797,15.0,60.3075,22.5651
1717235798,25.0,67.1541,25.5755
1717235798,2.0,67.184,25.7747
1717235799,11.0,67.1532,25.5555
1717235799,16.0,67.1439,25.5967
1717235799,2.0,67.1349,25.5764
1717235799,17.0,67.1453,25.5888
1717235799,15.0,67.1281,25.9375
1717235799,31.0,67.1462,25.5839
1717235799,4.0,67.1461,25.5851
1717235799,5.0,67.1462,25.5856
1717235799,8.0,67.145,25.5925
1717235799,3.0,67.1323,25.676
1717235799,21.0,67.1314,25.2365
1717235799,3.0,67.1166,25.2196
1717235800,4.0,67.1052,25.33
1717235800,9.0,67.1634,25.2405
1717235800,4.0,62.2547,28.887
1717235802,5.0,68.0243,24.8303
1717235803,4.0,62.682,29.8597
1717235803,6.0,62.7031,30.2242
1717235803,7.0,62.6989,30.2503
1717235803,3.0,60.9536,23.1169
1717235804,4.0,67.599,26.0327
1717235804,12.0,60.7984,23.8464
1717235804,3.0,60.8712,24.0672
1717235807,7.0,60.461,22.7426
1717235809,29.0,67.5034,27.6178
1717235810,6.0,62.3878,30.4357
1717235811,3.0,60.9815,24.1137
1717235811,9.0,60.9758,24.1475
1717235812,3.0,61.695,28.107
1717235812,2.0,61.7106,28.0239
1717235812,3.0,67.3993,25.055
1717235812,4.0,61.2226,24.6673
1717235812,5.0,61.18,24.6808
1717235812,3.0,61.1827,24.8444
1717235812,4.0,61.121,24.5025
1717235812,6.0,61.1892,24.6815
1717235812,3.0,61.31,24.7393
1717235814,4.0,67.6178,26.3604
1717235815,6.0,66.292,23.7091
1717235816,4.0,67.5642,25.0291
1717235817,3.0,62.1562,22.7996
1717235819,5.0,62.7385,30.2718
1717235820,3.0,62.1703,28.8751
1717235820,25.0,62.1792,28.7868
1717235820,11.0,62.1684,28.8735
1717235820,6.0,62.1556,28.8395
1717235820,6.0,62.2567,28.7253
1717235820,3.0,62.2234,28.8536
1717235821,7.0,62.9145,31.2489
1717235821,28.0,62.9065,31.2513
1717235821,3.0,61.9451,23.1997
1717235821,4.0,61.8544,23.1917
1717235821,9.0,62.9298,31.2
1717235821,12.0,61.7849,23.2423
1717235822,23.0,67.6149,26.3382
1717235822,2.0,67.6246,26.7278
1717235824,78.0,60.5458,23.486
1717235824,19.0,60.5453,23.4847
1717235824,4.0,60.5476,23.4868
1717235826,9.0,60.3837,23.9858
1717235826,5.0,60.3913,23.9935
1717235826,11.0,60.3919,23.9796
1717235826,16.0,60.3409,23.7973
1717235828,10.0,60.9497,23.1368
1717235828,6.0,61.073,22.8549
1717235828,7.0,60.9565,23.1177
1717235828,8.0,67.4781,25.4637
1717235828,5.0,67.4736,25.4561
1717235828,11.0,60.9528,23.1788
1717235828,3.0,60.9499,23.2135
1717235828,5.0,60.941,23.0788
1717235830,16.0,60.1117,21.554
1717235831,7.0,62.1906,22.752
1717235831,3.0,62.1687,22.8199
1717235831,3.0,62.176,28.9001
1717235831,3.0,62.1898,28.8992
1717235831,3.0,62.1853,28.8979
1717235831,3.0,62.3217,28.9655
1717235833,2.0,67.6073,26.3826
1717235833,6.0,67.642,25.9441
1717235833,3.0,67.4579,24.605
1717235834,4.0,62.3724,23.5216
1717235834,4.0,62.3636,23.2712
1717235838,2.0,60.9003,24.1159
1717235839,8.0,62.2153,22.194
1717235840,4.0,67.2775,24.425
1717235840,5.0,67.1479,24.3078
1717235842,31.0,62.3917,30.433
1717235842,8.0,62.4231,30.5204
1717235842,14.0,62.4372,30.5184
1717235842,11.0,62.4173,30.4749
1717235842,14.0,62.4095,30.4069
1717235842,13.0,62.4238,30.4865
1717235845,3.0,61.7065,28.1476
1717235845,4.0,61.7191,28.0547
1717235845,3.0,61.7186,28.0432
1717235845,10.0,61.6827,27.86
1717235845,6.0,61.7146,28.0571
1717235845,5.0,61.715,28.0575
1717235846,7.0,67.6122,26.3563
1717235849,2.0,60.9853,24.1118
1717235849,17.0,60.9553,24.1804
1717235849,8.0,60.9614,24.1609
1717235849,3.0,60.8753,24.3405
1717235849,3.0,60.9285,24.2511
1717235849,2.0,61.033,23.9623
1717235849,3.0,60.9531,24.2183
1717235851,6.0,67.2711,25.7313
1717235851,2.0,67.5231,26.806
1717235851,3.0,67.1699,26.0134
1717235851,3.0,67.0622,26.1651
1717235851,4.0,67.1568,25.6411
1717235851,2.0,67.3025,26.1782
1717235852,4.0,67.1752,25.2059
1717235852,12.0,60.9608,23.172
1717235853,2.0,68.1605,25.2786
1717235853,3.0,62.8524,24.5103
1717235853,5.0,62.8633,25.1007
1717235853,3.0,62.8426,24.9491
1717235854,3.0,61.7943,28.2353
1717235854,3.0,61.6981,28.8563
1717235854,6.0,63.7047,25.4361
1717235854,3.0,63.725,25.3737
1717235854,10.0,63.7046,25.4195
1717235854,3.0,62.0158,28.805
1717235854,6.0,62.1829,28.8894
1717235854,8.0,64.6996,28.8492
1717235854,6.0,64.7794,29.0945
1717235854,4.0,62.2337,28.9135
1717235854,7.0,62.2209,28.9309
1717235854,13.0,64.8369,28.8779
1717235856,5.0,67.7132,26.5343
1717235856,4.0,67.7313,26.9944
1717235856,7.0,67.7067,26.4809
1717235856,5.0,67.6857,26.9015
1717235856,2.0,67.8686,26.6044
1717235856,7.0,62.764,30.3986
1717235857,5.0,67.7091,26.4712
1717235857,7.0,61.1284,22.795
1717235857,4.0,61.0625,22.9871
1717235857,3.0,61.1631,22.8871
1717235857,5.0,61.0752,22.886
1717235857,17.0,61.1041,22.8923
1717235857,4.0,61.0247,22.7345
1717235857,3.0,61.0645,23.0216
1717235857,5.0,67.971,24.7434
1717235857,8.0,67.9372,24.9343
1717235857,2.0,67.872,24.5732
1717235860,5.0,67.602,26.3794
1717235863,6.0,63.6416,23.7609
1717235864,2.0,60.8555,24.2037
1717235866,7.0,64.7697,27.0548
1717235866,8.0,62.6802,30.234
1717235866,6.0,62.6757,30.2483
1717235867,14.0,60.4508,22.7417
1717235867,12.0,60.3668,22.7075
1717235867,18.0,60.4436,22.7472
1717235867,39.0,60.4456,22.7276
1717235867,11.0,60.433,22.7646
1717235867,7.0,60.4676,22.7242
1717235868,6.0,62.7528,30.2971
1717235869,5.0,64.5547,29.7546
1717235869,4.0,64.3893,29.5159
1717235870,46.0,62.4642,31.0306
1717235870,6.0,62.4037,30.5541
1717235870,9.0,62.4355,30.5617
1717235871,7.0,62.3913,30.5695
1717235871,7.0,62.3789,30.5659
1717235871,8.0,62.4253,30.6924
1717235871,5.0,60.1748,22.9163
1717235871,3.0,67.6331,26.3606
1717235871,4.0,62.3953,30.5736
1717235871,4.0,67.5852,26.4352
1717235871,3.0,67.6845,26.9246
1717235871,4.0,67.6836,26.8705
1717235871,6.0,62.9498,24.581
1717235871,3.0,62.9336,24.5103
1717235871,4.0,62.9405,24.5461
1717235871,8.0,67.5994,26.2114
1717235875,3.0,60.9263,24.2454
1717235876,9.0,62.1802,28.887
1717235876,13.0,62.1864,28.9156
1717235876,7.0,62.1792,28.8914
1717235876,4.0,62.2299,28.7006
1717235876,4.0,61.9275,28.7048
1717235876,3.0,60.88,24.1252
1717235877,3.0,67.1538,25.6407
1717235877,3.0,66.5155,27.5721
1717235877,6.0,66.5208,27.5419
1717235877,7.0,66.4868,27.9023
1717235877,6.0,66.5676,27.4918
1717235877,3.0,66.5241,27.9448
1717235877,2.0,60.9441,23.2416
1717235877,6.0,61.1901,24.7191
1717235877,3.0,61.3007,24.8009
1717235877,10.0,61.1886,24.708
1717235877,2.0,61.3254,24.6593
1717235877,3.0,61.1787,24.686
1717235877,2.0,61.1887,24.6691
1717235877,2.0,61.119,24.9041
1717235877,8.0,62.2294,22.8496
1717235877,8.0,62.2352,22.8455
1717235878,7.0,64.1322,26.783
1717235878,10.0,64.1276,26.8919
1717235878,9.0,64.1168,26.8853
1717235878,5.0,64.3581,30.0419
1717235879,3.0,67.464,27.0675
1717235880,41.0,60.7389,23.371
1717235881,4.0,67.3067,24.4807
1717235881,5.0,67.3304,24.4836
1717235883,4.0,60.4509,23.9478
1717235883,10.0,60.3834,23.983
1717235883,6.0,60.3866,24.0017
1717235883,5.0,60.3446,23.9397
1717235883,4.0,60.4505,24.0228
1717235883,5.0,60.2307,23.8006
1717235884,3.0,60.2999,24.1414
1717235884,6.0,60.4358,23.8422
1717235884,2.0,60.3881,24.012
1717235884,11.0,62.758,30.3829
1717235885,6.0,63.2056,23.0259
1717235885,14.0,63.3952,23.092
1717235885,4.0,62.7314,30.2119
1717235886,9.0,61.647,28.1481
1717235886,11.0,61.7873,27.8523
1717235886,4.0,61.7257,28.0443
1717235886,6.0,61.8002,27.8775
1717235886,3.0,61.637,28.2225
1717235886,8.0,62.0848,27.9982
1717235886,9.0,61.6932,28.1441
1717235890,5.0,68.3427,24.5327
1717235890,6.0,68.1101,24.6757
1717235891,3.0,62.0443,23.1114
1717235892,8.0,61.4162,21.5284
1717235892,4.0,67.5417,25.0729
1717235892,5.0,67.5321,24.9275
1717235892,4.0,67.5418,25.0061
